Stock,Date,Close
FPT,2025-03-24,129.0
GEX,2025-03-24,23.3
GVR,2025-03-24,34.15
HCM,2025-03-24,32.4
HHS,2025-03-24,8.76
HTL,2025-03-24,29.45
HVN,2025-03-24,29.95
IJC,2025-03-24,13.95
MBB,2025-03-24,24.4
NKG,2025-03-24,15.4
NTL,2025-03-24,16.15
OCB,2025-03-24,11.15
PDR,2025-03-24,20.0
PLX,2025-03-24,41.25
POW,2025-03-24,12.75
PVT,2025-03-24,25.0
SHB,2025-03-24,12.4
STB,2025-03-24,38.6
SZC,2025-03-24,44.15
TCO,2025-03-24,11.75
TIP,2025-03-24,21.95
TTA,2025-03-24,12.9
TVT,2025-03-24,17.1
VMD,2025-03-24,16.95
VPB,2025-03-24,19.6
VTP,2025-03-24,143.6
ACB,2025-03-21,26.1
ADS,2025-03-21,9.19
AGR,2025-03-21,18.5
ANV,2025-03-21,16.75
BAF,2025-03-21,32.85
BID,2025-03-21,39.45
CII,2025-03-21,14.05
CKG,2025-03-21,20.0
CSM,2025-03-21,14.55
DPM,2025-03-21,35.45
DXG,2025-03-21,16.55
FPT,2025-03-21,128.0
GEX,2025-03-21,23.25
GVR,2025-03-21,34.55
HCM,2025-03-21,31.85
HHS,2025-03-21,8.6
HTL,2025-03-21,29.15
HVN,2025-03-21,28.8
IJC,2025-03-21,14.2
MBB,2025-03-21,24.3
NKG,2025-03-21,15.45
NTL,2025-03-21,16.5
OCB,2025-03-21,11.0
PDR,2025-03-21,20.3
PLX,2025-03-21,41.3
POW,2025-03-21,12.45
PVT,2025-03-21,25.3
SHB,2025-03-21,11.75
STB,2025-03-21,38.65
SZC,2025-03-21,44.2
TCO,2025-03-21,11.75
TIP,2025-03-21,22.35
TTA,2025-03-21,12.75
VMD,2025-03-21,17.45
VPB,2025-03-21,19.5
VTP,2025-03-21,146.4
ACB,2025-03-20,26.25
ADS,2025-03-20,9.2
AGR,2025-03-20,18.6
ANV,2025-03-20,17.1
BAF,2025-03-20,33.0
BID,2025-03-20,39.8
CII,2025-03-20,14.2
CKG,2025-03-20,19.7
CSM,2025-03-20,14.5
DPM,2025-03-20,35.6
DXG,2025-03-20,16.65
FPT,2025-03-20,125.0
GEX,2025-03-20,23.85
GVR,2025-03-20,34.5
HCM,2025-03-20,32.05
HHS,2025-03-20,8.7
HTL,2025-03-20,29.2
HVN,2025-03-20,28.45
IJC,2025-03-20,14.3
MBB,2025-03-20,24.25
NKG,2025-03-20,15.45
NTL,2025-03-20,16.75
OCB,2025-03-20,11.15
PDR,2025-03-20,20.2
PLX,2025-03-20,41.3
POW,2025-03-20,12.85
PVT,2025-03-20,25.4
SHB,2025-03-20,11.75
STB,2025-03-20,38.9
SZC,2025-03-20,44.25
TCO,2025-03-20,11.7
TIP,2025-03-20,22.3
TTA,2025-03-20,12.8
TVT,2025-03-20,17.55
VMD,2025-03-20,17.2
VPB,2025-03-20,19.6
VTP,2025-03-20,145.0
ACB,2025-03-19,26.2
ADS,2025-03-19,9.18
AGR,2025-03-19,18.35
ANV,2025-03-19,17.25
BAF,2025-03-19,33.05
BID,2025-03-19,39.8
CII,2025-03-19,14.35
CKG,2025-03-19,19.85
CSM,2025-03-19,14.6
DPM,2025-03-19,35.7
DXG,2025-03-19,16.75
FPT,2025-03-19,124.6
GEX,2025-03-19,22.8
GVR,2025-03-19,34.8
HCM,2025-03-19,31.95
HHS,2025-03-19,8.76
HTL,2025-03-19,29.35
HVN,2025-03-19,28.4
IJC,2025-03-19,15.35
MBB,2025-03-19,23.85
NKG,2025-03-19,15.15
NTL,2025-03-19,17.1
OCB,2025-03-19,11.25
PDR,2025-03-19,20.55
PLX,2025-03-19,41.5
POW,2025-03-19,12.9
PVT,2025-03-19,25.5
SHB,2025-03-19,11.65
STB,2025-03-19,38.4
SZC,2025-03-19,44.0
TCO,2025-03-19,11.75
TIP,2025-03-19,22.45
TTA,2025-03-19,12.9
TVT,2025-03-19,17.45
VMD,2025-03-19,16.85
VPB,2025-03-19,19.45
VTP,2025-03-19,146.9
ACB,2025-03-18,26.3
ADS,2025-03-18,9.18
AGR,2025-03-18,18.25
ANV,2025-03-18,17.45
BAF,2025-03-18,33.35
BID,2025-03-18,40.0
CII,2025-03-18,14.45
CKG,2025-03-18,19.9
CSM,2025-03-18,14.65
DPM,2025-03-18,35.7
DXG,2025-03-18,16.6
FPT,2025-03-18,130.0
GEX,2025-03-18,22.65
GVR,2025-03-18,33.4
HCM,2025-03-18,31.75
HHS,2025-03-18,8.82
HTL,2025-03-18,29.5
HVN,2025-03-18,28.4
IJC,2025-03-18,15.2
MBB,2025-03-18,23.9
NKG,2025-03-18,15.7
NTL,2025-03-18,17.6
OCB,2025-03-18,11.3
PDR,2025-03-18,20.5
PLX,2025-03-18,41.7
POW,2025-03-18,12.9
PVT,2025-03-18,25.55
SHB,2025-03-18,11.6
STB,2025-03-18,38.4
SZC,2025-03-18,44.3
TCO,2025-03-18,11.9
TIP,2025-03-18,22.45
TTA,2025-03-18,12.75
TVT,2025-03-18,17.3
VMD,2025-03-18,16.75
VPB,2025-03-18,19.8
VTP,2025-03-18,147.0
ACB,2025-03-17,26.2
ADS,2025-03-17,9.2
AGR,2025-03-17,18.4
ANV,2025-03-17,17.2
BAF,2025-03-17,33.1
BID,2025-03-17,40.35
CII,2025-03-17,14.35
CKG,2025-03-17,20.05
CSM,2025-03-17,14.75
DPM,2025-03-17,35.7
DXG,2025-03-17,16.95
FPT,2025-03-17,130.0
GEX,2025-03-17,22.95
GVR,2025-03-17,33.05
HCM,2025-03-17,32.3
HHS,2025-03-17,8.8
HTL,2025-03-17,29.5
HVN,2025-03-17,28.9
IJC,2025-03-17,15.8
MBB,2025-03-17,24.3
NKG,2025-03-17,16.15
NTL,2025-03-17,17.95
OCB,2025-03-17,11.45
PDR,2025-03-17,20.8
PLX,2025-03-17,41.45
POW,2025-03-17,12.1
PVT,2025-03-17,25.4
SHB,2025-03-17,11.25
STB,2025-03-17,38.85
SZC,2025-03-17,44.55
TCO,2025-03-17,12.0
TIP,2025-03-17,22.45
TTA,2025-03-17,12.75
VMD,2025-03-17,17.0
VPB,2025-03-17,20.2
VTP,2025-03-17,140.0
ACB,2025-03-14,26.0
ADS,2025-03-14,9.18
AGR,2025-03-14,18.25
ANV,2025-03-14,17.2
BAF,2025-03-14,33.2
BID,2025-03-14,40.4
CII,2025-03-14,14.1
CKG,2025-03-14,19.8
CSM,2025-03-14,14.55
DPM,2025-03-14,35.65
DXG,2025-03-14,16.3
FPT,2025-03-14,131.4
GEX,2025-03-14,22.55
GVR,2025-03-14,33.3
HCM,2025-03-14,31.8
HHS,2025-03-14,8.28
HTL,2025-03-14,29.3
HVN,2025-03-14,27.85
IJC,2025-03-14,15.6
MBB,2025-03-14,24.3
NKG,2025-03-14,15.9
NTL,2025-03-14,17.6
OCB,2025-03-14,11.15
PDR,2025-03-14,20.2
PLX,2025-03-14,41.4
POW,2025-03-14,12.0
PVT,2025-03-14,25.4
SHB,2025-03-14,10.7
STB,2025-03-14,38.85
SZC,2025-03-14,44.8
TCO,2025-03-14,11.7
TIP,2025-03-14,22.55
TTA,2025-03-14,12.75
TVT,2025-03-14,17.55
VMD,2025-03-14,17.2
VPB,2025-03-14,19.6
VTP,2025-03-14,146.4
ACB,2025-03-13,26.1
ADS,2025-03-13,9.25
AGR,2025-03-13,18.35
ANV,2025-03-13,17.25
BAF,2025-03-13,33.0
BID,2025-03-13,40.2
CII,2025-03-13,14.0
CKG,2025-03-13,19.95
CSM,2025-03-13,14.6
DPM,2025-03-13,35.65
DXG,2025-03-13,16.05
FPT,2025-03-13,136.5
GEX,2025-03-13,22.8
GVR,2025-03-13,33.0
HCM,2025-03-13,31.8
HHS,2025-03-13,8.25
HTL,2025-03-13,29.3
HVN,2025-03-13,28.4
IJC,2025-03-13,15.5
MBB,2025-03-13,24.3
NKG,2025-03-13,16.1
NTL,2025-03-13,17.5
OCB,2025-03-13,11.0
PDR,2025-03-13,19.8
PLX,2025-03-13,41.7
POW,2025-03-13,11.95
PVT,2025-03-13,25.6
SHB,2025-03-13,10.0
STB,2025-03-13,39.0
SZC,2025-03-13,44.8
TCO,2025-03-13,11.95
TIP,2025-03-13,22.2
TTA,2025-03-13,12.4
TVT,2025-03-13,17.25
VMD,2025-03-13,17.2
VPB,2025-03-13,19.25
VTP,2025-03-13,150.7
ACB,2025-03-12,26.3
ADS,2025-03-12,9.27
AGR,2025-03-12,18.65
ANV,2025-03-12,17.25
BAF,2025-03-12,33.95
BID,2025-03-12,40.9
CII,2025-03-12,14.15
CKG,2025-03-12,19.95
CSM,2025-03-12,14.75
DPM,2025-03-12,36.5
DXG,2025-03-12,16.55
FPT,2025-03-12,135.9
GEX,2025-03-12,23.0
GVR,2025-03-12,32.8
HCM,2025-03-12,32.15
HHS,2025-03-12,8.26
HTL,2025-03-12,29.1
HVN,2025-03-12,28.9
IJC,2025-03-12,15.95
MBB,2025-03-12,24.6
NKG,2025-03-12,16.05
NTL,2025-03-12,18.05
OCB,2025-03-12,11.2
PDR,2025-03-12,20.5
PLX,2025-03-12,42.9
POW,2025-03-12,12.1
PVT,2025-03-12,25.9
SHB,2025-03-12,9.98
STB,2025-03-12,39.75
SZC,2025-03-12,45.95
TCO,2025-03-12,12.2
TIP,2025-03-12,22.7
TTA,2025-03-12,12.6
TVT,2025-03-12,17.55
VMD,2025-03-12,17.7
VPB,2025-03-12,19.6
VTP,2025-03-12,150.7
ACB,2025-03-11,26.45
ADS,2025-03-11,9.2
AGR,2025-03-11,18.6
ANV,2025-03-11,17.45
BAF,2025-03-11,34.0
BID,2025-03-11,41.4
CII,2025-03-11,14.3
CKG,2025-03-11,20.0
CSM,2025-03-11,14.55
DPM,2025-03-11,36.75
DXG,2025-03-11,16.7
FPT,2025-03-11,137.5
GEX,2025-03-11,22.8
GVR,2025-03-11,33.4
HCM,2025-03-11,32.4
HHS,2025-03-11,8.36
HTL,2025-03-11,29.0
HVN,2025-03-11,29.25
IJC,2025-03-11,15.7
MBB,2025-03-11,24.8
NKG,2025-03-11,16.1
NTL,2025-03-11,18.3
OCB,2025-03-11,11.35
PDR,2025-03-11,20.6
PLX,2025-03-11,43.3
POW,2025-03-11,12.05
PVT,2025-03-11,26.1
SHB,2025-03-11,9.99
STB,2025-03-11,39.9
SZC,2025-03-11,45.7
TCO,2025-03-11,12.4
TIP,2025-03-11,22.75
TTA,2025-03-11,12.6
TVT,2025-03-11,17.45
VMD,2025-03-11,17.25
VPB,2025-03-11,19.7
VTP,2025-03-11,151.9
ACB,2025-03-10,26.45
ADS,2025-03-10,9.13
AGR,2025-03-10,18.35
ANV,2025-03-10,17.3
BAF,2025-03-10,33.95
BID,2025-03-10,41.4
CII,2025-03-10,14.25
CKG,2025-03-10,20.05
CSM,2025-03-10,14.7
DPM,2025-03-10,36.7
DXG,2025-03-10,16.4
FPT,2025-03-10,139.3
GEX,2025-03-10,22.95
GVR,2025-03-10,33.3
HCM,2025-03-10,32.15
HHS,2025-03-10,8.34
HTL,2025-03-10,29.0
HVN,2025-03-10,28.4
IJC,2025-03-10,15.35
MBB,2025-03-10,24.5
NKG,2025-03-10,15.8
NTL,2025-03-10,18.35
OCB,2025-03-10,11.45
PDR,2025-03-10,20.4
PLX,2025-03-10,43.0
POW,2025-03-10,12.05
PVT,2025-03-10,26.0
SHB,2025-03-10,10.0
STB,2025-03-10,40.0
SZC,2025-03-10,45.3
TCO,2025-03-10,12.0
TIP,2025-03-10,22.65
TTA,2025-03-10,12.65
TVT,2025-03-10,17.25
VMD,2025-03-10,17.9
VPB,2025-03-10,19.4
VTP,2025-03-10,151.5
ACB,2025-03-07,26.65
ADS,2025-03-07,9.16
AGR,2025-03-07,18.6
ANV,2025-03-07,17.55
BAF,2025-03-07,34.65
BID,2025-03-07,41.15
CII,2025-03-07,14.15
CKG,2025-03-07,20.1
CSM,2025-03-07,15.05
DPM,2025-03-07,36.85
DXG,2025-03-07,16.35
FPT,2025-03-07,141.4
GEX,2025-03-07,23.2
GVR,2025-03-07,33.5
HCM,2025-03-07,32.3
HHS,2025-03-07,8.35
HTL,2025-03-07,29.5
HVN,2025-03-07,28.35
IJC,2025-03-07,14.35
MBB,2025-03-07,24.5
NKG,2025-03-07,16.1
NTL,2025-03-07,18.5
OCB,2025-03-07,11.45
PDR,2025-03-07,20.3
PLX,2025-03-07,42.85
POW,2025-03-07,12.1
PVT,2025-03-07,26.05
SHB,2025-03-07,10.0
STB,2025-03-07,39.75
SZC,2025-03-07,45.1
TCO,2025-03-07,12.0
TIP,2025-03-07,22.45
TTA,2025-03-07,12.65
TVT,2025-03-07,17.2
VMD,2025-03-07,17.7
VPB,2025-03-07,19.25
VTP,2025-03-07,154.0
ACB,2025-03-06,26.4
ADS,2025-03-06,9.17
AGR,2025-03-06,18.6
ANV,2025-03-06,17.45
BAF,2025-03-06,34.25
BID,2025-03-06,40.8
CII,2025-03-06,14.1
CKG,2025-03-06,19.9
CSM,2025-03-06,15.3
DPM,2025-03-06,36.45
DXG,2025-03-06,16.35
FPT,2025-03-06,141.6
GEX,2025-03-06,23.4
GVR,2025-03-06,34.0
HCM,2025-03-06,32.45
HHS,2025-03-06,8.31
HTL,2025-03-06,29.2
HVN,2025-03-06,28.6
IJC,2025-03-06,14.4
MBB,2025-03-06,24.1
NKG,2025-03-06,16.1
NTL,2025-03-06,18.35
OCB,2025-03-06,11.35
PDR,2025-03-06,20.0
PLX,2025-03-06,43.65
POW,2025-03-06,12.1
PVT,2025-03-06,26.1
SHB,2025-03-06,10.0
STB,2025-03-06,39.5
SZC,2025-03-06,45.75
TCO,2025-03-06,12.25
TIP,2025-03-06,22.45
TTA,2025-03-06,12.7
TVT,2025-03-06,17.5
VPB,2025-03-06,19.15
VTP,2025-03-06,158.3
ACB,2025-03-05,26.15
ADS,2025-03-05,9.1
AGR,2025-03-05,18.0
ANV,2025-03-05,17.1
BAF,2025-03-05,33.85
BID,2025-03-05,40.65
CII,2025-03-05,13.95
CKG,2025-03-05,19.95
CSM,2025-03-05,14.75
DPM,2025-03-05,36.3
DXG,2025-03-05,15.9
FPT,2025-03-05,139.1
GEX,2025-03-05,22.8
GVR,2025-03-05,33.0
HCM,2025-03-05,31.3
HHS,2025-03-05,8.26
HTL,2025-03-05,29.7
HVN,2025-03-05,28.2
IJC,2025-03-05,14.15
MBB,2025-03-05,23.55
NKG,2025-03-05,15.5
NTL,2025-03-05,17.85
OCB,2025-03-05,11.3
PDR,2025-03-05,19.55
PLX,2025-03-05,43.75
POW,2025-03-05,11.95
PVT,2025-03-05,26.0
SHB,2025-03-05,9.99
STB,2025-03-05,38.8
SZC,2025-03-05,44.65
TCO,2025-03-05,12.35
TIP,2025-03-05,22.35
TTA,2025-03-05,12.65
TVT,2025-03-05,17.35
VMD,2025-03-05,17.75
VPB,2025-03-05,19.0
VTP,2025-03-05,158.3
ACB,2025-03-04,26.15
ADS,2025-03-04,9.3
AGR,2025-03-04,18.0
ANV,2025-03-04,17.35
BAF,2025-03-04,34.2
BID,2025-03-04,40.8
CII,2025-03-04,14.2
CKG,2025-03-04,20.0
CSM,2025-03-04,15.4
DPM,2025-03-04,36.85
DXG,2025-03-04,16.25
FPT,2025-03-04,140.0
GEX,2025-03-04,23.2
GVR,2025-03-04,33.5
HCM,2025-03-04,31.6
HHS,2025-03-04,8.26
HTL,2025-03-04,29.5
HVN,2025-03-04,28.4
IJC,2025-03-04,14.55
MBB,2025-03-04,23.4
NKG,2025-03-04,15.75
NTL,2025-03-04,18.45
OCB,2025-03-04,11.35
PDR,2025-03-04,20.1
PLX,2025-03-04,44.5
POW,2025-03-04,12.15
PVT,2025-03-04,26.3
SHB,2025-03-04,9.97
STB,2025-03-04,39.2
SZC,2025-03-04,45.9
TCO,2025-03-04,12.4
TIP,2025-03-04,22.45
TTA,2025-03-04,12.7
TVT,2025-03-04,17.05
VMD,2025-03-04,17.8
VPB,2025-03-04,19.1
VTP,2025-03-04,157.0
ACB,2025-03-03,26.0
ADS,2025-03-03,9.4
AGR,2025-03-03,18.25
ANV,2025-03-03,17.5
BAF,2025-03-03,33.1
BID,2025-03-03,40.95
CII,2025-03-03,14.25
CKG,2025-03-03,20.1
CSM,2025-03-03,15.5
DPM,2025-03-03,36.85
DXG,2025-03-03,16.2
FPT,2025-03-03,140.5
GEX,2025-03-03,23.25
GVR,2025-03-03,33.1
HCM,2025-03-03,31.5
HHS,2025-03-03,8.3
HTL,2025-03-03,29.5
HVN,2025-03-03,27.8
IJC,2025-03-03,14.65
MBB,2025-03-03,23.1
NKG,2025-03-03,15.95
NTL,2025-03-03,18.25
OCB,2025-03-03,11.2
PDR,2025-03-03,20.1
PLX,2025-03-03,44.2
POW,2025-03-03,12.3
PVT,2025-03-03,26.65
SHB,2025-03-03,9.92
STB,2025-03-03,38.85
SZC,2025-03-03,45.95
TCO,2025-03-03,11.6
TIP,2025-03-03,22.7
TTA,2025-03-03,12.65
TVT,2025-03-03,17.05
VMD,2025-03-03,17.25
VPB,2025-03-03,19.2
VTP,2025-03-03,153.0
ACB,2025-02-28,26.0
ADS,2025-02-28,9.47
AGR,2025-02-28,18.0
ANV,2025-02-28,17.6
BAF,2025-02-28,33.1
BID,2025-02-28,40.95
CII,2025-02-28,14.15
CKG,2025-02-28,20.5
CSM,2025-02-28,15.8
DPM,2025-02-28,36.7
DXG,2025-02-28,16.3
FPT,2025-02-28,140.3
GEX,2025-02-28,22.75
GVR,2025-02-28,33.4
HCM,2025-02-28,31.15
HHS,2025-02-28,8.24
HTL,2025-02-28,29.1
HVN,2025-02-28,27.85
IJC,2025-02-28,14.8
MBB,2025-02-28,23.0
NKG,2025-02-28,15.9
NTL,2025-02-28,18.25
OCB,2025-02-28,11.25
PDR,2025-02-28,19.9
PLX,2025-02-28,43.55
POW,2025-02-28,12.25
PVT,2025-02-28,26.7
SHB,2025-02-28,10.0
STB,2025-02-28,38.25
SZC,2025-02-28,45.6
TCO,2025-02-28,11.7
TIP,2025-02-28,22.8
TTA,2025-02-28,12.75
TVT,2025-02-28,16.75
VMD,2025-02-28,17.15
VPB,2025-02-28,19.3
VTP,2025-02-28,153.9
ACB,2025-02-27,26.1
ADS,2025-02-27,9.58
AGR,2025-02-27,17.9
ANV,2025-02-27,17.6
BAF,2025-02-27,33.3
BID,2025-02-27,40.95
CII,2025-02-27,13.8
CKG,2025-02-27,20.45
CSM,2025-02-27,15.8
DPM,2025-02-27,36.95
DXG,2025-02-27,15.95
FPT,2025-02-27,141.3
GEX,2025-02-27,22.55
GVR,2025-02-27,32.7
HCM,2025-02-27,31.55
HHS,2025-02-27,8.27
HTL,2025-02-27,29.3
HVN,2025-02-27,28.0
IJC,2025-02-27,14.85
MBB,2025-02-27,23.2
NKG,2025-02-27,15.45
NTL,2025-02-27,18.3
OCB,2025-02-27,11.35
PDR,2025-02-27,19.8
PLX,2025-02-27,42.95
POW,2025-02-27,12.0
PVT,2025-02-27,26.45
SHB,2025-02-27,10.05
STB,2025-02-27,38.3
SZC,2025-02-27,46.2
TCO,2025-02-27,11.95
TIP,2025-02-27,23.25
TTA,2025-02-27,12.85
TVT,2025-02-27,16.75
VMD,2025-02-27,17.0
VPB,2025-02-27,19.3
VTP,2025-02-27,147.8
ACB,2025-02-26,25.95
ADS,2025-02-26,9.59
AGR,2025-02-26,17.9
ANV,2025-02-26,17.2
BAF,2025-02-26,31.6
BID,2025-02-26,41.2
CII,2025-02-26,13.7
CKG,2025-02-26,20.0
CSM,2025-02-26,15.6
DPM,2025-02-26,37.15
DXG,2025-02-26,15.35
FPT,2025-02-26,141.8
GEX,2025-02-26,22.9
GVR,2025-02-26,32.6
HCM,2025-02-26,31.45
HHS,2025-02-26,8.13
HTL,2025-02-26,29.3
HVN,2025-02-26,28.0
IJC,2025-02-26,14.55
MBB,2025-02-26,23.2
NKG,2025-02-26,14.45
NTL,2025-02-26,17.8
OCB,2025-02-26,11.35
PDR,2025-02-26,19.2
PLX,2025-02-26,43.25
POW,2025-02-26,12.1
PVT,2025-02-26,26.35
SHB,2025-02-26,10.1
STB,2025-02-26,38.55
SZC,2025-02-26,45.8
TCO,2025-02-26,12.1
TIP,2025-02-26,22.45
TTA,2025-02-26,12.85
TVT,2025-02-26,16.8
VMD,2025-02-26,16.9
VPB,2025-02-26,19.25
VTP,2025-02-26,149.4
ACB,2025-02-25,26.0
ADS,2025-02-25,9.59
AGR,2025-02-25,17.65
ANV,2025-02-25,17.2
BAF,2025-02-25,31.95
BID,2025-02-25,41.25
CII,2025-02-25,13.8
CKG,2025-02-25,20.5
CSM,2025-02-25,15.55
DPM,2025-02-25,37.1
DXG,2025-02-25,15.4
FPT,2025-02-25,139.0
GEX,2025-02-25,22.9
GVR,2025-02-25,32.1
HCM,2025-02-25,31.05
HHS,2025-02-25,8.1
HTL,2025-02-25,29.3
HVN,2025-02-25,28.15
IJC,2025-02-25,14.55
MBB,2025-02-25,23.4
NKG,2025-02-25,14.2
NTL,2025-02-25,18.25
OCB,2025-02-25,11.45
PDR,2025-02-25,19.45
PLX,2025-02-25,43.3
POW,2025-02-25,12.25
PVT,2025-02-25,26.35
SHB,2025-02-25,11.15
STB,2025-02-25,39.25
SZC,2025-02-25,44.6
TCO,2025-02-25,12.0
TIP,2025-02-25,22.3
TTA,2025-02-25,13.0
TVT,2025-02-25,16.85
VMD,2025-02-25,16.85
VPB,2025-02-25,19.35
VTP,2025-02-25,147.5
ACB,2025-02-24,26.15
ADS,2025-02-24,9.67
AGR,2025-02-24,17.55
ANV,2025-02-24,17.25
BAF,2025-02-24,32.1
BID,2025-02-24,41.1
CII,2025-02-24,13.75
CKG,2025-02-24,20.5
CSM,2025-02-24,15.75
DPM,2025-02-24,36.8
DXG,2025-02-24,15.35
FPT,2025-02-24,140.5
GEX,2025-02-24,22.9
GVR,2025-02-24,32.45
HCM,2025-02-24,30.6
HHS,2025-02-24,8.0
HTL,2025-02-24,29.3
HVN,2025-02-24,27.9
IJC,2025-02-24,14.55
MBB,2025-02-24,23.0
NKG,2025-02-24,14.4
NTL,2025-02-24,17.75
OCB,2025-02-24,11.45
PDR,2025-02-24,19.35
PLX,2025-02-24,43.0
POW,2025-02-24,12.35
PVT,2025-02-24,26.3
SHB,2025-02-24,11.15
STB,2025-02-24,39.4
SZC,2025-02-24,44.5
TCO,2025-02-24,11.95
TIP,2025-02-24,22.45
TTA,2025-02-24,12.95
TVT,2025-02-24,16.9
VMD,2025-02-24,16.8
VPB,2025-02-24,19.55
VTP,2025-02-24,148.0
ACB,2025-02-21,26.2
ADS,2025-02-21,9.69
AGR,2025-02-21,17.05
ANV,2025-02-21,17.3
BAF,2025-02-21,31.35
BID,2025-02-21,40.9
CII,2025-02-21,14.45
CKG,2025-02-21,21.3
CSM,2025-02-21,16.0
DPM,2025-02-21,37.2
DXG,2025-02-21,15.15
FPT,2025-02-21,142.0
GEX,2025-02-21,22.45
GVR,2025-02-21,32.4
HCM,2025-02-21,29.9
HHS,2025-02-21,8.14
HTL,2025-02-21,29.3
HVN,2025-02-21,28.2
IJC,2025-02-21,14.65
MBB,2025-02-21,22.9
NKG,2025-02-21,14.05
NTL,2025-02-21,17.85
OCB,2025-02-21,11.55
PDR,2025-02-21,19.15
PLX,2025-02-21,43.2
POW,2025-02-21,12.35
PVT,2025-02-21,26.4
SHB,2025-02-21,11.0
STB,2025-02-21,38.85
SZC,2025-02-21,43.95
TCO,2025-02-21,11.7
TIP,2025-02-21,22.35
TTA,2025-02-21,12.85
TVT,2025-02-21,16.65
VMD,2025-02-21,16.85
VPB,2025-02-21,19.45
VTP,2025-02-21,152.2
ACB,2025-02-20,25.95
ADS,2025-02-20,9.5
AGR,2025-02-20,17.1
ANV,2025-02-20,17.15
BAF,2025-02-20,30.75
BID,2025-02-20,40.9
CII,2025-02-20,14.65
CKG,2025-02-20,21.4
CSM,2025-02-20,15.85
DPM,2025-02-20,37.2
DXG,2025-02-20,15.3
FPT,2025-02-20,143.0
GEX,2025-02-20,22.5
GVR,2025-02-20,32.35
HCM,2025-02-20,30.0
HHS,2025-02-20,8.06
HTL,2025-02-20,29.1
HVN,2025-02-20,28.35
IJC,2025-02-20,14.65
MBB,2025-02-20,22.85
NKG,2025-02-20,14.2
NTL,2025-02-20,17.95
OCB,2025-02-20,11.6
PDR,2025-02-20,19.4
PLX,2025-02-20,43.1
POW,2025-02-20,12.2
PVT,2025-02-20,26.55
SHB,2025-02-20,10.95
STB,2025-02-20,38.75
SZC,2025-02-20,44.0
TCO,2025-02-20,11.7
TIP,2025-02-20,22.3
TTA,2025-02-20,12.95
TVT,2025-02-20,16.65
VMD,2025-02-20,16.9
VPB,2025-02-20,19.2
VTP,2025-02-20,152.2
ACB,2025-02-19,25.8
ADS,2025-02-19,9.49
AGR,2025-02-19,17.15
ANV,2025-02-19,17.3
BAF,2025-02-19,30.5
BID,2025-02-19,40.85
CII,2025-02-19,14.55
CKG,2025-02-19,21.15
CSM,2025-02-19,15.75
DPM,2025-02-19,36.7
DXG,2025-02-19,15.3
FPT,2025-02-19,144.0
GEX,2025-02-19,22.7
GVR,2025-02-19,31.65
HCM,2025-02-19,30.0
HHS,2025-02-19,8.2
HTL,2025-02-19,29.5
HVN,2025-02-19,28.95
IJC,2025-02-19,14.95
MBB,2025-02-19,22.85
NKG,2025-02-19,14.0
NTL,2025-02-19,18.15
OCB,2025-02-19,11.8
PDR,2025-02-19,19.55
PLX,2025-02-19,43.2
POW,2025-02-19,12.4
PVT,2025-02-19,26.2
SHB,2025-02-19,11.0
STB,2025-02-19,38.75
SZC,2025-02-19,44.5
TCO,2025-02-19,11.7
TIP,2025-02-19,22.55
TTA,2025-02-19,12.95
TVT,2025-02-19,16.8
VMD,2025-02-19,16.95
VPB,2025-02-19,19.05
VTP,2025-02-19,154.0
ACB,2025-02-18,25.75
ADS,2025-02-18,9.4
AGR,2025-02-18,17.0
ANV,2025-02-18,16.85
BAF,2025-02-18,29.85
BID,2025-02-18,40.5
CII,2025-02-18,14.45
CKG,2025-02-18,21.5
CSM,2025-02-18,15.85
DPM,2025-02-18,36.15
DXG,2025-02-18,14.75
FPT,2025-02-18,143.9
GEX,2025-02-18,22.5
GVR,2025-02-18,30.85
HCM,2025-02-18,29.65
HHS,2025-02-18,7.7
HTL,2025-02-18,29.55
HVN,2025-02-18,28.6
IJC,2025-02-18,14.7
MBB,2025-02-18,22.7
NKG,2025-02-18,13.9
NTL,2025-02-18,17.4
OCB,2025-02-18,11.6
PDR,2025-02-18,19.2
PLX,2025-02-18,42.6
POW,2025-02-18,12.25
PVT,2025-02-18,26.15
SHB,2025-02-18,10.95
STB,2025-02-18,38.65
SZC,2025-02-18,43.0
TCO,2025-02-18,11.65
TIP,2025-02-18,22.15
TTA,2025-02-18,12.9
TVT,2025-02-18,16.8
VMD,2025-02-18,16.85
VPB,2025-02-18,18.95
VTP,2025-02-18,154.6
ACB,2025-02-17,25.8
ADS,2025-02-17,9.55
AGR,2025-02-17,17.1
ANV,2025-02-17,16.8
BAF,2025-02-17,29.9
BID,2025-02-17,40.2
CII,2025-02-17,14.3
CKG,2025-02-17,21.1
CSM,2025-02-17,16.0
DPM,2025-02-17,36.3
DXG,2025-02-17,14.6
FPT,2025-02-17,143.6
GEX,2025-02-17,22.45
GVR,2025-02-17,30.55
HCM,2025-02-17,29.5
HHS,2025-02-17,7.35
HTL,2025-02-17,29.65
HVN,2025-02-17,28.5
IJC,2025-02-17,14.5
MBB,2025-02-17,22.65
NKG,2025-02-17,13.7
NTL,2025-02-17,17.4
OCB,2025-02-17,11.45
PDR,2025-02-17,19.1
PLX,2025-02-17,42.05
POW,2025-02-17,12.25
PVT,2025-02-17,26.1
SHB,2025-02-17,11.0
